host_identity_verified,instant_bookable,construction_year,price,minimum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,cancellation_policy_moderate,cancellation_policy_strict,room_type_Hotel room,room_type_Private room,room_type_Shared room,last_review_year,last_review_month,days_since_last_review,property_age,neighbourhood_freq
0,0,2019.0,1168.0,3.0,36.0,1.18,3.0,356.0,False,False,False,True,False,2019,5,2222,6.0,335
0,0,2022.0,243.0,3.0,6.0,0.36,1.0,29.0,False,False,False,True,False,2019,5,2219,3.0,335
1,1,2006.0,810.0,2.0,21.0,0.64,3.0,8.0,True,False,False,False,False,2019,5,2221,19.0,67
0,0,2011.0,264.0,2.0,88.0,2.69,3.0,76.0,True,False,False,False,False,2019,6,2190,14.0,1382
1,0,2020.0,76.0,1.0,86.0,2.59,5.0,192.0,False,False,False,False,False,2019,7,2185,5.0,3087
0,0,2003.0,461.0,2.0,74.0,2.34,2.0,112.0,True,False,False,True,False,2019,7,2185,22.0,247
0,0,2019.0,626.0,5.0,3.0,0.33,3.0,296.0,False,False,False,False,False,2019,6,2203,6.0,115
0,1,2007.0,122.0,1.0,45.0,1.36,2.0,77.0,False,False,False,True,False,2019,7,2183,18.0,379
0,1,2009.0,635.0,1.0,2.0,0.09,5.0,35.0,True,False,False,True,False,2019,1,2366,16.0,2418
1,0,2018.0,255.0,4.0,83.0,2.58,3.0,104.0,False,True,False,False,False,2019,6,2194,7.0,1205
0,0,2004.0,1080.0,4.0,91.0,2.82,2.0,215.0,False,False,False,False,False,2019,6,2188,21.0,14
1,0,2006.0,1138.0,1.0,4.0,0.12,2.0,365.0,False,True,False,True,False,2018,2,2686,19.0,1337
1,0,2013.0,1133.0,2.0,78.0,2.47,2.0,347.0,True,False,False,False,False,2019,6,2186,12.0,452
0,0,2006.0,839.0,3.0,41.0,1.42,5.0,147.0,True,False,False,False,False,2019,6,2194,19.0,911
0,0,2016.0,1188.0,2.0,26.0,0.85,5.0,260.0,False,False,False,False,False,2019,6,2197,9.0,93
1,0,2005.0,162.0,3.0,16.0,0.48,5.0,131.0,True,False,False,True,False,2019,5,2229,20.0,2017
0,0,2020.0,867.0,3.0,41.0,1.24,1.0,1.0,True,False,False,False,False,2019,6,2203,5.0,847
1,0,2012.0,712.0,1.0,30.0,0.91,5.0,297.0,False,False,False,True,False,2019,6,2211,13.0,260
0,0,2006.0,56.0,4.0,59.0,1.89,1.0,263.0,False,False,False,False,False,2019,5,2235,19.0,1323
0,1,2016.0,197.0,7.0,43.0,1.36,4.0,241.0,False,False,False,False,False,2019,6,2204,9.0,379
1,1,2018.0,1042.0,2.0,26.0,0.98,1.0,101.0,True,False,False,True,False,2019,1,2365,7.0,190
0,1,2010.0,275.0,1.0,7.0,0.22,3.0,358.0,True,False,False,True,False,2018,11,2424,15.0,14
0,1,2012.0,641.0,7.0,29.0,0.95,1.0,347.0,False,True,False,False,False,2019,5,2225,13.0,3541
0,1,2005.0,1113.0,3.0,5.0,0.15,5.0,145.0,False,False,False,True,False,2018,9,2480,20.0,3541
1,1,2011.0,50.0,1.0,1.0,0.12,4.0,173.0,True,False,False,True,False,2018,10,2434,14.0,137
0,0,2006.0,1080.0,2.0,97.0,3.0,1.0,68.0,False,True,False,False,False,2019,7,2181,19.0,452
0,0,2017.0,658.0,3.0,1.0,0.1,3.0,179.0,False,False,False,True,False,2018,8,2489,8.0,3541
1,0,2013.0,283.0,3.0,58.0,2.12,4.0,152.0,False,True,False,False,False,2019,6,2190,12.0,1026
1,0,2011.0,324.0,5.0,18.0,0.57,2.0,5.0,False,True,False,False,False,2019,5,2218,14.0,3087
1,0,2003.0,546.0,2.0,68.0,2.05,5.0,48.0,False,True,False,False,False,2019,7,2184,22.0,3541
0,1,2012.0,477.0,4.0,75.0,2.33,4.0,151.0,False,True,False,False,False,2019,7,2181,13.0,1205
0,0,2011.0,314.0,1.0,2.0,0.06,2.0,351.0,False,False,False,False,False,2018,1,2717,14.0,1337
0,1,2022.0,789.0,3.0,86.0,3.02,4.0,25.0,True,False,False,False,False,2019,6,2188,3.0,3541
0,0,2018.0,496.0,2.0,27.0,0.82,4.0,63.0,False,False,False,False,False,2018,9,2473,7.0,1382
0,1,2015.0,355.0,3.0,13.0,0.41,5.0,9.0,False,False,False,False,False,2019,5,2220,10.0,3087
0,0,2020.0,547.0,8.0,4.0,0.17,2.0,87.0,False,True,False,True,False,2018,4,2630,5.0,1337
0,1,2008.0,904.0,2.0,26.0,0.8,1.0,221.0,False,True,False,True,False,2018,10,2451,17.0,3087
1,1,2017.0,231.0,3.0,10.0,0.39,1.0,89.0,False,True,False,False,False,2019,6,2193,8.0,3541
0,0,2011.0,433.0,3.0,43.0,1.35,4.0,105.0,True,False,False,False,False,2019,6,2193,14.0,519
1,0,2020.0,602.0,1.0,63.0,1.91,5.0,363.0,False,True,False,True,False,2019,7,2181,5.0,147
1,0,2019.0,557.0,3.0,53.0,1.61,5.0,201.0,False,True,False,False,False,2019,6,2209,6.0,692
0,1,2021.0,673.0,5.0,10.0,0.3,1.0,20.0,False,True,False,True,False,2018,10,2437,4.0,911
0,0,2004.0,1112.0,1.0,5.0,0.16,5.0,158.0,False,True,False,True,False,2017,10,2807,21.0,148
1,0,2005.0,216.0,4.0,44.0,1.71,3.0,98.0,False,True,False,False,False,2019,6,2201,20.0,3541
0,1,2015.0,231.0,3.0,33.0,1.03,4.0,146.0,False,False,False,True,False,2019,1,2356,10.0,3541
1,1,2016.0,310.0,2.0,74.0,2.24,4.0,45.0,False,False,False,True,False,2019,7,2185,9.0,234
1,1,2008.0,513.0,1.0,76.0,2.44,1.0,163.0,False,True,False,True,False,2019,7,2181,17.0,31
1,1,2020.0,222.0,2.0,39.0,1.27,1.0,247.0,True,False,False,True,False,2019,6,2187,5.0,148
0,1,2021.0,622.0,5.0,25.0,0.78,2.0,6.0,False,True,False,False,False,2019,4,2254,4.0,128
1,0,2013.0,545.0,7.0,7.0,0.22,5.0,99.0,True,False,False,False,False,2018,3,2654,12.0,1323
0,1,2010.0,254.0,3.0,87.0,2.68,2.0,44.0,False,False,False,True,False,2019,6,2193,15.0,847
1,1,2015.0,639.0,3.0,76.0,2.32,2.0,74.0,False,True,False,False,False,2019,6,2186,10.0,1382
1,0,2014.0,73.0,5.0,9.0,0.29,5.0,166.0,False,False,False,False,False,2018,7,2535,11.0,520
1,0,2003.0,992.0,4.0,3.0,1.07,4.0,35.0,False,True,False,False,False,2019,6,2191,22.0,591
0,1,2005.0,1022.0,4.0,82.0,2.52,2.0,215.0,False,True,False,True,False,2019,6,2205,20.0,118
0,0,2016.0,357.0,4.0,37.0,1.21,3.0,26.0,False,False,False,False,False,2019,7,2179,9.0,47
1,1,2003.0,924.0,2.0,2.0,0.06,2.0,310.0,True,False,False,False,False,2016,11,3132,22.0,3087
0,1,2005.0,148.0,2.0,66.0,2.05,5.0,44.0,False,False,False,True,False,2019,5,2216,20.0,222
0,0,2009.0,168.0,3.0,91.0,2.8,2.0,78.0,True,False,False,False,False,2019,7,2185,16.0,3541
0,0,2021.0,114.0,2.0,7.0,0.23,3.0,345.0,False,True,False,False,False,2017,9,2851,4.0,135
0,0,2008.0,883.0,3.0,55.0,1.75,3.0,1.0,False,False,False,False,False,2019,6,2186,17.0,1205
0,1,2020.0,968.0,1.0,22.0,1.04,5.0,12.0,False,True,False,False,False,2019,7,2184,5.0,1535
1,1,2014.0,149.0,2.0,59.0,1.9,5.0,39.0,False,False,False,True,False,2019,6,2193,11.0,2418
1,0,2014.0,1129.0,2.0,9.0,0.4,3.0,80.0,True,False,False,True,False,2019,5,2220,11.0,360
1,1,2018.0,876.0,2.0,73.0,2.31,4.0,338.0,True,False,False,True,False,2019,6,2193,7.0,3087
1,1,2006.0,863.0,1.0,1.0,0.11,1.0,88.0,False,True,False,False,False,2018,10,2453,19.0,3087
0,0,2011.0,114.0,1.0,5.0,0.15,4.0,66.0,False,False,False,True,False,2019,4,2250,14.0,519
1,1,2021.0,962.0,1.0,73.0,2.3,4.0,343.0,False,True,False,True,False,2019,6,2197,4.0,534
0,0,2003.0,437.0,1.0,59.0,1.83,2.0,73.0,False,True,False,False,False,2019,6,2188,22.0,577
0,1,2015.0,303.0,4.0,23.0,0.72,2.0,5.0,False,False,False,False,False,2019,3,2279,10.0,2418
1,0,2018.0,718.0,1.0,4.0,0.13,3.0,337.0,False,True,False,True,False,2017,6,2926,7.0,1337
1,0,2014.0,434.0,2.0,17.0,0.52,3.0,4.0,False,False,False,True,False,2019,7,2184,11.0,1205
1,1,2009.0,1044.0,1.0,2.0,0.06,5.0,250.0,False,True,False,True,False,2017,10,2823,16.0,2017
1,1,2022.0,686.0,4.0,12.0,0.37,2.0,3.0,True,False,False,False,False,2019,5,2242,3.0,1382
1,0,2010.0,710.0,1.0,19.0,0.64,1.0,244.0,True,False,False,True,False,2019,7,2183,15.0,3087
1,0,2014.0,732.0,2.0,60.0,1.85,4.0,305.0,False,False,False,False,False,2019,6,2197,11.0,1205
1,1,2012.0,1101.0,2.0,80.0,2.52,1.0,197.0,False,True,False,False,False,2019,7,2185,13.0,3541
1,1,2015.0,1078.0,3.0,90.0,3.17,1.0,147.0,False,True,False,False,False,2019,6,2194,10.0,911
1,0,2016.0,400.0,3.0,18.0,0.57,1.0,5.0,True,False,False,False,False,2018,9,2464,9.0,96
1,0,2022.0,765.0,3.0,62.0,1.94,5.0,73.0,True,False,False,True,False,2019,6,2186,3.0,2418
1,1,2004.0,250.0,5.0,9.0,0.28,1.0,342.0,False,False,False,True,False,2019,5,2221,21.0,3541
0,0,2019.0,258.0,5.0,45.0,1.4,4.0,272.0,True,False,False,True,False,2019,5,2223,6.0,693
1,0,2008.0,569.0,4.0,61.0,1.9,3.0,246.0,True,False,False,True,False,2019,5,2218,17.0,693
0,1,2016.0,862.0,1.0,74.0,2.28,3.0,156.0,False,False,False,True,False,2019,6,2186,9.0,152
1,1,2014.0,221.0,2.0,56.0,1.82,4.0,85.0,False,True,False,False,False,2019,7,2179,11.0,692
1,1,2012.0,1027.0,4.0,20.0,1.81,3.0,14.0,True,False,False,False,False,2019,6,2189,13.0,3541
1,1,2019.0,584.0,7.0,17.0,0.54,5.0,11.0,False,True,False,False,False,2018,9,2472,6.0,1026
1,0,2021.0,638.0,5.0,11.0,0.44,4.0,298.0,True,False,False,False,False,2019,6,2202,4.0,3541
1,0,2009.0,1145.0,1.0,40.0,1.27,2.0,62.0,True,False,False,True,False,2019,6,2206,16.0,911
0,0,2011.0,1080.0,3.0,20.0,0.66,4.0,188.0,False,False,False,True,False,2018,6,2571,14.0,1026
0,1,2018.0,706.0,5.0,59.0,2.03,3.0,110.0,False,True,False,True,False,2019,7,2184,7.0,1026
1,1,2009.0,884.0,1.0,2.0,0.1,4.0,281.0,True,False,False,True,False,2019,6,2191,16.0,418
1,0,2019.0,464.0,3.0,8.0,0.25,5.0,365.0,True,False,False,True,False,2017,2,3053,6.0,1337
1,1,2012.0,352.0,2.0,4.0,0.13,4.0,349.0,False,False,False,True,False,2017,10,2802,13.0,103
1,1,2018.0,98.0,2.0,12.0,0.37,1.0,355.0,False,False,False,True,False,2018,9,2488,7.0,103
1,0,2006.0,637.0,6.0,6.0,0.2,4.0,268.0,False,False,False,False,False,2019,5,2220,19.0,89
0,0,2016.0,1126.0,2.0,96.0,2.93,2.0,36.0,False,False,False,True,False,2019,6,2186,9.0,2017
0,1,2009.0,389.0,3.0,49.0,1.5,1.0,46.0,True,False,False,True,False,2019,5,2223,16.0,2418
1,0,2016.0,634.0,2.0,16.0,0.5,4.0,66.0,False,False,False,True,False,2017,12,2753,9.0,911
1,0,2012.0,517.0,5.0,77.0,2.44,5.0,112.0,False,False,False,False,False,2019,6,2196,13.0,3541
1,0,2009.0,731.0,2.0,6.0,0.2,4.0,18.0,True,False,False,False,False,2019,4,2258,16.0,418
0,1,2006.0,544.0,2.0,77.0,2.37,3.0,365.0,False,True,False,True,False,2019,7,2179,19.0,67
1,0,2014.0,242.0,7.0,1.0,0.05,1.0,210.0,False,False,False,False,False,2017,12,2732,11.0,128
1,1,2022.0,932.0,5.0,15.0,0.49,5.0,60.0,True,False,False,False,False,2019,5,2228,3.0,3087
1,1,2012.0,482.0,4.0,69.0,2.13,1.0,280.0,False,False,False,False,False,2019,6,2198,13.0,847
1,1,2017.0,372.0,2.0,29.0,0.9,4.0,34.0,True,False,False,True,False,2018,10,2429,8.0,3087
0,0,2006.0,880.0,2.0,4.0,0.12,2.0,365.0,True,False,False,False,False,2017,9,2839,19.0,115
0,1,2003.0,284.0,3.0,98.0,3.11,5.0,79.0,True,False,False,False,False,2019,7,2185,22.0,190
0,1,2005.0,1000.0,2.0,90.0,2.79,5.0,92.0,True,False,False,True,False,2019,5,2235,20.0,1026
0,1,2004.0,149.0,2.0,89.0,2.78,3.0,310.0,True,False,False,True,False,2019,6,2193,21.0,128
1,0,2015.0,862.0,4.0,83.0,2.82,3.0,254.0,True,False,False,False,False,2019,6,2193,10.0,142
0,0,2020.0,731.0,2.0,16.0,0.52,3.0,311.0,False,False,False,True,False,2019,1,2366,5.0,3541
1,1,2021.0,1165.0,3.0,16.0,0.52,1.0,33.0,False,True,False,False,False,2019,6,2207,4.0,142
1,0,2011.0,509.0,1.0,1.0,1.0,3.0,350.0,True,False,False,True,False,2019,6,2186,14.0,3541
0,1,2003.0,351.0,1.0,59.0,1.82,5.0,88.0,False,True,False,False,False,2019,4,2257,22.0,56
0,1,2007.0,306.0,3.0,8.0,0.26,5.0,80.0,False,False,False,True,False,2019,5,2241,18.0,412
0,1,2019.0,363.0,1.0,3.0,0.12,5.0,365.0,False,True,False,True,False,2018,7,2531,6.0,335
0,1,2021.0,687.0,6.0,46.0,1.75,4.0,40.0,False,False,False,False,False,2019,7,2180,4.0,1382
1,1,2017.0,596.0,4.0,6.0,0.28,4.0,96.0,False,False,False,True,False,2019,6,2210,8.0,836
0,0,2016.0,945.0,1.0,6.0,0.19,5.0,180.0,False,True,False,True,False,2017,5,2955,9.0,19
1,0,2004.0,561.0,5.0,1.0,0.05,2.0,157.0,True,False,False,True,False,2017,12,2744,21.0,911
1,0,2018.0,485.0,7.0,1.0,0.03,2.0,87.0,True,False,False,True,False,2017,1,3092,7.0,1323
0,0,2010.0,808.0,5.0,83.0,2.56,4.0,291.0,True,False,False,False,False,2019,7,2185,15.0,4
0,0,2014.0,151.0,3.0,64.0,2.07,1.0,277.0,False,False,False,False,False,2019,6,2192,11.0,591
1,1,2008.0,692.0,2.0,22.0,0.69,2.0,21.0,False,True,False,False,False,2018,10,2438,17.0,379
1,0,2017.0,468.0,7.0,1.0,0.07,4.0,50.0,False,False,False,False,False,2018,5,2600,8.0,234
0,1,2011.0,675.0,2.0,5.0,0.16,2.0,364.0,True,False,False,True,False,2019,3,2284,14.0,520
1,0,2004.0,906.0,4.0,22.0,0.68,5.0,266.0,False,False,False,True,False,2019,7,2185,21.0,118
1,0,2015.0,500.0,6.0,39.0,1.31,3.0,351.0,False,False,False,False,False,2019,5,2222,10.0,348
0,1,2013.0,575.0,5.0,40.0,1.32,3.0,70.0,False,True,False,False,False,2019,6,2204,12.0,208
1,1,2020.0,285.0,2.0,37.0,1.2,3.0,6.0,True,False,False,True,False,2019,5,2221,5.0,1382
1,1,2010.0,283.0,1.0,73.0,2.38,5.0,229.0,False,False,False,False,False,2019,6,2200,15.0,911
1,0,2007.0,823.0,1.0,74.0,2.42,5.0,53.0,False,True,False,True,False,2019,6,2192,18.0,2017
0,0,2009.0,552.0,2.0,2.0,2.0,2.0,15.0,True,False,False,False,False,2019,7,2183,16.0,400
0,0,2012.0,307.0,1.0,17.0,0.54,5.0,364.0,False,True,False,False,False,2019,6,2208,13.0,247
1,1,2012.0,377.0,3.0,4.0,0.12,3.0,1.0,False,False,False,False,False,2018,3,2655,13.0,37
0,1,2022.0,723.0,4.0,91.0,3.31,2.0,212.0,False,False,False,False,False,2019,6,2194,3.0,3087
0,0,2018.0,376.0,2.0,11.0,0.6,2.0,88.0,False,True,False,False,False,2018,12,2391,7.0,1337
1,1,2008.0,993.0,2.0,23.0,0.72,3.0,11.0,False,False,False,False,False,2019,6,2208,17.0,3087
0,1,2021.0,948.0,2.0,84.0,2.61,2.0,322.0,True,False,False,False,False,2019,6,2193,4.0,2017
1,0,2015.0,831.0,2.0,19.0,0.6,2.0,19.0,True,False,False,True,False,2019,4,2253,10.0,3087
0,0,2003.0,335.0,2.0,52.0,1.95,2.0,40.0,False,True,False,False,False,2019,6,2186,22.0,8
0,0,2021.0,806.0,2.0,67.0,2.13,5.0,191.0,False,False,False,False,False,2019,6,2192,4.0,836
1,1,2016.0,78.0,6.0,10.0,0.31,1.0,7.0,False,False,False,True,False,2019,6,2207,9.0,1382
0,0,2011.0,526.0,2.0,44.0,1.41,3.0,325.0,True,False,False,True,False,2019,3,2298,14.0,2017
1,1,2016.0,930.0,3.0,36.0,1.13,4.0,5.0,True,False,False,False,False,2019,1,2366,9.0,767
1,0,2006.0,994.0,1.0,17.0,0.6,2.0,102.0,False,True,False,False,False,2019,7,2179,19.0,3087
1,0,2005.0,623.0,2.0,87.0,2.78,1.0,77.0,True,False,False,False,False,2019,6,2210,20.0,128
0,1,2014.0,437.0,1.0,43.0,1.37,3.0,59.0,False,False,False,True,False,2019,6,2208,11.0,116
0,0,2014.0,148.0,3.0,54.0,1.68,3.0,278.0,False,True,False,False,False,2019,6,2192,11.0,76
0,1,2012.0,709.0,2.0,72.0,2.35,1.0,293.0,False,True,False,True,False,2019,6,2213,13.0,2017
1,0,2016.0,329.0,7.0,58.0,1.79,2.0,36.0,False,True,False,False,False,2019,6,2200,9.0,348
0,1,2017.0,722.0,2.0,5.0,0.16,5.0,18.0,False,True,False,False,False,2019,4,2263,8.0,400
1,0,2007.0,1144.0,2.0,34.0,1.11,2.0,180.0,False,True,False,False,False,2019,6,2213,18.0,3541
0,0,2005.0,204.0,2.0,3.0,0.38,5.0,364.0,True,False,False,False,False,2019,5,2216,20.0,1337
0,0,2013.0,678.0,1.0,12.0,0.39,4.0,365.0,False,True,False,False,False,2019,5,2225,12.0,1337
0,0,2006.0,87.0,1.0,59.0,1.9,2.0,188.0,False,False,False,True,False,2018,3,2671,19.0,3541
0,1,2004.0,902.0,5.0,1.0,0.04,2.0,290.0,False,False,False,False,False,2017,9,2851,21.0,1470
0,1,2014.0,605.0,2.0,8.0,0.26,4.0,365.0,False,True,False,True,False,2018,12,2393,11.0,1205
1,1,2015.0,892.0,2.0,74.0,2.38,3.0,20.0,False,True,False,True,False,2019,7,2182,10.0,520
0,0,2010.0,564.0,5.0,25.0,0.97,4.0,299.0,True,False,False,False,False,2019,6,2195,15.0,137
0,0,2007.0,111.0,4.0,13.0,0.41,2.0,364.0,False,False,False,True,False,2018,5,2591,18.0,1470
0,1,2011.0,479.0,4.0,17.0,0.66,2.0,307.0,False,False,False,True,False,2019,5,2228,14.0,2017
1,0,2013.0,538.0,2.0,81.0,2.51,2.0,88.0,False,False,False,True,False,2019,5,2221,12.0,1026
0,1,2013.0,122.0,5.0,3.0,0.1,4.0,179.0,False,False,False,True,False,2017,5,2971,12.0,767
0,1,2009.0,616.0,2.0,16.0,0.52,3.0,16.0,False,False,False,False,False,2019,7,2184,16.0,1323
0,0,2021.0,139.0,4.0,41.0,1.31,2.0,98.0,True,False,False,True,False,2019,6,2207,4.0,2418
0,1,2004.0,675.0,5.0,25.0,0.79,1.0,20.0,False,True,False,True,False,2019,7,2182,21.0,348
1,0,2006.0,422.0,1.0,31.0,1.03,2.0,352.0,False,True,False,True,False,2019,6,2200,19.0,72
0,0,2014.0,479.0,4.0,54.0,1.71,2.0,344.0,False,True,False,False,False,2019,7,2179,11.0,196
1,0,2012.0,169.0,3.0,72.0,2.26,4.0,179.0,False,True,False,True,False,2019,6,2186,13.0,2017
1,1,2005.0,893.0,2.0,47.0,1.46,1.0,13.0,False,False,False,False,False,2019,6,2202,20.0,1337
0,0,2020.0,1154.0,1.0,86.0,2.7,5.0,173.0,False,True,False,True,False,2019,5,2237,5.0,811
0,0,2019.0,1145.0,4.0,61.0,1.92,1.0,264.0,True,False,False,False,False,2019,5,2216,6.0,1470
0,0,2019.0,643.0,7.0,71.0,2.21,4.0,171.0,False,True,False,True,False,2019,7,2179,6.0,1323
1,0,2019.0,270.0,3.0,44.0,1.4,3.0,64.0,True,False,False,False,False,2019,6,2192,6.0,3541
1,0,2022.0,1002.0,3.0,61.0,1.94,5.0,137.0,False,True,False,True,False,2019,6,2191,3.0,279
1,1,2006.0,416.0,1.0,19.0,1.5,3.0,172.0,True,False,False,True,False,2019,6,2207,19.0,836
1,0,2017.0,407.0,1.0,2.0,0.08,3.0,88.0,False,False,False,True,False,2017,7,2887,8.0,1337
1,1,2003.0,733.0,3.0,91.0,2.83,5.0,262.0,False,True,False,True,False,2019,7,2181,22.0,3541
1,1,2006.0,212.0,7.0,95.0,3.01,5.0,87.0,False,True,False,False,False,2019,6,2186,19.0,247
1,0,2019.0,991.0,2.0,53.0,1.68,5.0,2.0,False,False,False,False,False,2019,7,2180,6.0,3087
0,0,2012.0,439.0,3.0,7.0,0.32,3.0,37.0,True,False,False,True,False,2019,5,2221,13.0,3087
1,0,2017.0,782.0,2.0,96.0,2.99,4.0,78.0,False,False,False,True,False,2019,6,2192,8.0,2017
0,0,2010.0,648.0,1.0,91.0,2.82,5.0,162.0,True,False,False,True,False,2019,6,2186,15.0,249
1,1,2006.0,930.0,4.0,32.0,1.02,5.0,39.0,False,True,False,False,False,2019,6,2190,19.0,2418
0,1,2009.0,462.0,3.0,48.0,1.51,5.0,44.0,True,False,False,True,False,2019,6,2192,16.0,1382
0,0,2012.0,815.0,3.0,8.0,0.25,5.0,76.0,False,False,False,True,False,2018,11,2426,13.0,1382
0,1,2021.0,1122.0,1.0,23.0,0.73,4.0,97.0,False,True,False,True,False,2019,6,2200,4.0,2418
0,1,2008.0,1194.0,2.0,77.0,2.44,2.0,107.0,False,True,False,True,False,2019,6,2194,17.0,3087
1,0,2006.0,794.0,4.0,12.0,0.39,5.0,335.0,False,True,False,False,False,2019,6,2194,19.0,37
1,1,2006.0,303.0,4.0,21.0,0.69,2.0,352.0,True,False,False,False,False,2019,5,2216,19.0,37
0,0,2010.0,1080.0,2.0,19.0,0.6,1.0,179.0,False,False,False,False,False,2019,5,2226,15.0,1205
0,0,2021.0,608.0,5.0,72.0,2.35,5.0,7.0,True,False,False,True,False,2019,7,2180,4.0,3087
1,1,2008.0,483.0,4.0,78.0,2.74,2.0,201.0,True,False,False,False,False,2019,7,2179,17.0,836
1,0,2011.0,550.0,1.0,77.0,2.39,2.0,361.0,False,True,False,True,False,2019,7,2180,14.0,71
0,0,2014.0,247.0,1.0,45.0,1.47,3.0,361.0,True,False,False,True,False,2019,6,2193,11.0,3541
1,1,2022.0,598.0,2.0,65.0,2.04,5.0,5.0,True,False,False,False,False,2019,6,2206,3.0,1323
1,0,2012.0,773.0,1.0,41.0,1.34,5.0,352.0,False,True,False,True,False,2019,5,2223,13.0,3541
0,0,2018.0,628.0,2.0,2.0,0.06,4.0,36.0,False,True,False,False,False,2017,1,3067,7.0,13
0,1,2021.0,734.0,3.0,88.0,2.76,3.0,248.0,True,False,False,False,False,2019,7,2184,4.0,520
1,0,2014.0,685.0,1.0,42.0,1.32,4.0,4.0,True,False,False,False,False,2019,6,2193,11.0,577
0,0,2011.0,672.0,2.0,22.0,0.81,2.0,11.0,False,False,False,False,False,2019,5,2221,14.0,279
0,0,2006.0,1035.0,4.0,19.0,0.62,3.0,323.0,True,False,False,False,False,2019,5,2227,19.0,452
1,0,2005.0,437.0,5.0,11.0,0.36,1.0,83.0,False,False,False,True,False,2017,9,2841,20.0,3087
0,0,2014.0,1172.0,2.0,36.0,1.13,1.0,52.0,False,True,False,True,False,2019,6,2190,11.0,183
1,0,2011.0,564.0,2.0,7.0,0.22,4.0,318.0,False,False,False,True,False,2019,1,2363,14.0,59
1,1,2022.0,814.0,3.0,73.0,2.39,4.0,131.0,False,False,False,False,False,2019,7,2185,3.0,418
0,0,2005.0,905.0,3.0,8.0,0.83,3.0,73.0,False,True,False,True,False,2019,6,2190,20.0,249
0,1,2010.0,990.0,2.0,75.0,2.35,1.0,237.0,False,True,False,False,False,2019,6,2203,15.0,3541
0,0,2004.0,808.0,2.0,76.0,2.4,2.0,120.0,False,False,False,False,True,2019,6,2196,21.0,196
1,0,2003.0,417.0,2.0,14.0,0.73,2.0,335.0,True,False,False,False,False,2019,5,2228,22.0,323
1,1,2014.0,462.0,4.0,78.0,2.54,2.0,84.0,True,False,False,False,False,2019,6,2192,11.0,3541
0,1,2011.0,383.0,4.0,12.0,0.38,5.0,26.0,False,True,False,False,False,2019,5,2245,14.0,179
0,0,2005.0,745.0,1.0,47.0,1.48,1.0,365.0,True,False,False,True,False,2019,5,2235,20.0,71
1,0,2004.0,198.0,2.0,3.0,0.28,4.0,339.0,False,True,False,True,False,2019,6,2192,21.0,2418
0,0,2018.0,596.0,3.0,97.0,3.07,4.0,14.0,False,True,False,True,False,2019,6,2192,7.0,1026
1,0,2004.0,1147.0,5.0,1.0,0.05,2.0,351.0,True,False,False,True,False,2018,1,2725,21.0,836
1,0,2022.0,461.0,4.0,4.0,0.13,1.0,157.0,False,True,False,False,False,2018,11,2417,3.0,253
1,0,2022.0,582.0,2.0,18.0,0.88,4.0,62.0,True,False,False,True,False,2019,5,2230,3.0,268
1,1,2006.0,957.0,1.0,13.0,0.55,5.0,85.0,True,False,False,True,False,2019,6,2204,19.0,3087
0,1,2021.0,881.0,3.0,10.0,0.93,1.0,12.0,False,False,False,True,False,2019,5,2221,4.0,1470
1,1,2007.0,759.0,1.0,5.0,0.16,2.0,362.0,False,True,False,False,False,2018,12,2369,18.0,1205
0,1,2020.0,533.0,7.0,3.0,0.1,2.0,53.0,False,True,False,True,False,2019,1,2365,5.0,2418
1,1,2010.0,649.0,2.0,23.0,0.75,1.0,329.0,False,False,False,True,False,2019,4,2254,15.0,1337
0,0,2014.0,1199.0,4.0,3.0,0.1,1.0,13.0,False,True,False,False,False,2018,5,2609,11.0,1470
0,1,2003.0,443.0,1.0,39.0,1.25,5.0,62.0,False,True,False,False,False,2019,6,2186,22.0,452
1,0,2012.0,1091.0,2.0,46.0,1.45,5.0,341.0,False,True,False,True,False,2019,6,2200,13.0,911
1,0,2010.0,1137.0,2.0,7.0,0.23,4.0,365.0,False,False,False,True,False,2018,6,2551,15.0,911
1,1,2018.0,1079.0,2.0,85.0,3.33,4.0,194.0,True,False,False,False,False,2019,6,2186,7.0,1382
0,1,2013.0,516.0,3.0,9.0,0.31,2.0,298.0,False,True,False,False,False,2019,1,2340,12.0,3541
1,0,2009.0,886.0,1.0,8.0,0.26,1.0,365.0,False,True,False,False,True,2019,5,2228,16.0,1535
0,1,2011.0,361.0,2.0,81.0,2.57,4.0,63.0,False,True,False,False,False,2019,6,2214,14.0,2418
1,0,2007.0,647.0,2.0,31.0,1.19,5.0,322.0,False,False,False,False,False,2019,5,2230,18.0,1337
1,1,2006.0,974.0,2.0,10.0,0.45,2.0,3.0,False,True,False,False,False,2018,8,2500,19.0,1205
1,0,2006.0,1155.0,3.0,12.0,0.37,2.0,4.0,True,False,False,True,False,2018,3,2648,19.0,1382
0,1,2004.0,585.0,4.0,16.0,0.51,5.0,103.0,False,True,False,False,False,2019,7,2180,21.0,847
0,0,2012.0,1084.0,2.0,53.0,2.29,2.0,12.0,False,True,False,False,False,2019,7,2183,13.0,1026
1,0,2004.0,852.0,3.0,9.0,0.28,5.0,7.0,False,False,False,True,False,2018,8,2494,21.0,183
1,1,2020.0,319.0,1.0,20.0,1.28,5.0,160.0,False,False,False,False,True,2019,7,2183,5.0,148
